DeviceTimeStamp,Primary_VL1,Primary_VL2,Primary_VL3,Primary_IL1,Primary_IL2,Primary_IL3,Secondary_VL1,Secondary_VL2,Secondary_VL3,Secondary_IL1,Secondary_IL2,Secondary_IL3,Oil_Temperature,Power_factor,High_Voltage_Winding_1,High_Voltage_Winding_2,High_Voltage_Winding_3,Low_Voltage_Winding_1,Low_Voltage_Winding_2,Low_Voltage_Winding_3,hv1-lv1,v2-lv2,hv3-lv3,primary_copper_loss,secondary_copper_loss,Total_copper_loss,Total_iron_loss,total_loss,efficiency
30-09-2022 19:30,11,10.82,11,36.5,38.4,36.5,0.45,0.433,0.46,917.975,962.688,916.515,68,0.84,2,2.03,2,0.02,0.013,0.01,1.99,2.017,1.99,2774.118933,9636.904524,12411.02346,17000,29411.02346,0.964539869
30-09-2022 19:45,10.95,11,10.92,38,37.8,38,0.44,0.45,0.45,955.7,947.646,954.18,68,0.84,2.01,2.02,1.99,0.01,0.01,0.013,1.997,2.01,1.97,2887.418933,6042.119551,8929.538484,16500,25429.53848,0.969192357
30-09-2022 20:00,10.89,11.153,10.96,37.5,36.5,37.5,0.43,0.43,0.44,943.125,915.055,941.625,68,0.84,1.99,1.98,2,0.013,0.02,0.01,1.98,1.96,1.97,2749.5975,9439.743755,12189.34125,15000,27189.34125,0.96713045
30-09-2022 20:15,11.03,11.1,10.8,38.3,38,38.3,0.42,0.44,0.433,963.245,952.66,961.713,68,0.84,2.03,2,2.03,0.01,0.03,0.02,2.01,1.97,2.02,2947.8578,12174.82528,15122.68308,15500,30622.68308,0.96313286
30-09-2022 20:30,11.01,11.156,10.84,38.5,37.5,38.5,0.433,0.45,0.46,968.275,940.125,966.735,68,0.84,2,1.99,2.02,0.02,0.01,0.03,1.97,1.98,2.006,2919.0275,9206.160573,12125.18807,14000,26125.18807,0.968376236
30-09-2022 20:45,10.9,11.05,10.83,37.6,38.3,37.6,0.45,0.46,0.44,945.64,960.181,944.136,68,0.84,1.97,2,1.98,0.03,0.014,0.01,1.96,1.986,1.95,2839.377333,13247.91913,16087.29646,13000,29087.29646,0.964916485
30-09-2022 21:00,11.02,11.2,10.82,38.2,38.5,38.2,0.43,0.45,0.45,960.73,965.195,959.202,68,0.84,1.96,2.03,2,0.01,0.03,0.014,1.946,2,1.98,2929.185967,12397.16393,15326.3499,12000,27326.3499,0.966970289
30-09-2022 21:15,11.17,11,11,39.2,37.6,39.2,0.44,0.44,0.45,985.88,942.632,984.312,68,0.84,2.03,2.03,1.99,0.014,0.02,0.03,2,2.01,1.966,3015.741867,10469.35412,13485.09598,13500,26985.09598,0.967369308
30-09-2022 21:30,11.12,10.95,11.153,36.9,38.2,36.9,0.45,0.45,0.44,928.035,957.674,926.559,68,0.84,2.01,2.02,2,0.03,0.024,0.02,1.99,1.996,1.97,2802.573633,15955.78259,18758.35623,14000,32758.35623,0.960662831
30-09-2022 21:45,11,10.89,11.1,39.2,39.2,39.2,0.46,0.44,0.43,985.88,982.744,984.312,68,0.84,1.98,2.02,2.03,0.02,0.03,0.024,1.956,1.99,2.02,3088.6464,16145.46135,19234.10775,15000,34234.10775,0.958963428
30-09-2022 22:00,11.153,11.03,11.156,38.4,36.9,38.4,0.45,0.43,0.42,965.76,925.083,964.224,68,0.84,2.01,2.01,2.03,0.024,0.01,0.03,1.98,2,2.016,2898.0195,10323.77645,13221.79595,16000,29221.79595,0.964759976
30-09-2022 22:15,11.1,11.01,11.05,38.7,39.2,38.7,0.44,0.42,0.433,973.305,982.744,971.757,68,0.84,2.01,2.01,2.02,0.03,0.014,0.01,2,1.996,1.99,3041.4457,13983.46568,17024.91138,17000,34024.91138,0.959203963
30-09-2022 22:30,11.156,10.9,11.2,36,38.4,36,0.45,0.42,0.45,905.4,962.688,903.96,68,0.84,1.99,2.03,2.02,0.01,0.03,0.014,1.976,2,2,2730.1056,12004.39753,14734.50313,16500,31234.50313,0.962423957
30-09-2022 22:45,11.05,11.02,11,39.5,38.7,39.5,0.44,0.42,0.43,993.425,970.209,991.845,68,0.84,2.01,2,2.01,0.014,0.02,0.03,1.98,1.98,1.986,3089.195,10890.79022,13979.98522,15000,28979.98522,0.965041393
30-09-2022 23:00,11.19,11.17,10.95,39.1,36,39.1,0.43,0.46,0.44,983.365,902.52,981.801,68,0.84,1.99,2.01,2.01,0.03,0.024,0.02,1.97,1.986,1.99,2906.733333,16192.95138,19099.68471,15500,34599.68471,0.958543377
30-09-2022 23:15,11.1,11.12,10.89,39.1,39.5,39.1,0.42,0.433,0.45,983.365,990.265,981.801,68,0.84,2,1.99,2.03,0.02,0.02,0.024,1.976,1.97,2.02,3088.667267,12992.06436,16080.73163,14000,30080.73163,0.963761679
30-09-2022 23:30,10.95,11,11.03,39,39.1,39,0.42,0.46,0.46,980.85,980.237,979.29,68,0.84,2.03,2.03,2,0.024,0.01,0.02,2.01,2.02,1.97,3077.704767,10905.9443,13983.64907,13000,26983.64907,0.967371001
30-09-2022 23:45,10.84,11.153,11.01,37.5,39.1,37.5,0.42,0.44,0.45,943.125,980.237,941.625,68,0.84,2.03,2,2.01,0.02,0.03,0.01,2.02,1.97,1.99,2912.956667,15541.68295,18454.63962,12000,30454.63962,0.963327751
01-10-2022 00:00,10.86,11.1,10.9,38.4,39,38.4,0.46,0.45,0.44,965.76,977.73,964.224,68,0.84,2.01,1.97,1.99,0.01,0.02,0.03,1.98,1.95,1.98,2964.87,9491.656518,12456.52652,13500,25956.52652,0.96857398
01-10-2022 00:15,10.95,11.156,11.02,37.8,37.5,37.8,0.433,0.45,0.45,950.67,940.125,949.158,68,0.84,1.98,1.96,2.03,0.03,0.01,0.02,1.96,1.95,2,2828.6328,11990.17893,14818.81173,14000,28818.81173,0.965229057
01-10-2022 00:30,10.8,11.05,11.17,36.5,38.4,36.5,0.46,0.44,0.44,917.975,962.688,916.515,68,0.84,2.01,2.03,2,0.02,0.03,0.01,2,2,1.98,2778.559767,14888.59091,17667.15067,15000,32667.15067,0.960768056
01-10-2022 00:45,10.85,11.19,11.12,38,37.8,38,0.44,0.43,0.43,955.7,947.646,954.18,68,0.84,2.01,2.01,1.97,0.01,0.02,0.03,1.98,1.99,1.95,2873.029467,9040.969709,11913.99918,16000,27913.99918,0.966283939
01-10-2022 01:00,10.9,11.1,11,37.5,36.5,37.5,0.45,0.42,0.42,943.125,915.055,941.625,68,0.84,1.98,1.98,1.96,0.03,0.02,0.02,1.96,1.96,1.92,2726.16,14483.29618,17209.45618,17000,34209.45618,0.958991766
01-10-2022 01:15,10.99,10.95,11.153,38.3,38,38.3,0.45,0.433,0.42,963.245,952.66,961.713,68,0.84,2.01,2.01,2.03,0.02,0.04,0.02,1.99,1.97,2.02,2942.891867,18292.83196,21235.72383,16500,37735.72383,0.954955098
01-10-2022 01:30,10.85,10.84,11.1,38.5,37.5,38.5,0.44,0.45,0.42,968.275,940.125,966.735,68,0.84,1.99,2.01,2.01,0.02,0.01,0.04,1.95,2,1.99,2918.520833,9209.383023,12127.90386,15000,27127.90386,0.967202287
01-10-2022 01:45,10.9,10.86,11.156,37.6,38.3,37.6,0.43,0.43,0.46,945.64,960.181,944.136,68,0.84,1.97,1.99,1.98,0.04,0.02,0.01,1.96,1.97,1.97,2834.4877,18072.5976,20907.0853,15500,36407.0853,0.956472051
01-10-2022 02:00,11,10.95,11.05,38.2,38.5,38.2,0.42,0.44,0.433,960.73,965.195,959.202,68,0.84,2,2.01,2.01,0.01,0.01,0.02,1.98,2,1.997,2943.624967,6188.406416,9132.031383,14000,23132.03138,0.971897544
01-10-2022 02:15,10.9,10.8,11.19,39.2,37.6,39.2,0.433,0.45,0.46,985.88,942.632,984.312,68,0.84,1.97,1.99,2.01,0.02,0.013,0.01,1.96,1.977,2,2976.4032,10333.41558,13309.81878,13000,26309.81878,0.968159862
01-10-2022 02:30,10.94,10.85,11.1,36.9,38.2,36.9,0.45,0.46,0.44,928.035,957.674,926.559,68,0.84,1.96,2,1.99,0.01,0.01,0.013,1.947,1.99,1.97,2765.613167,5931.976594,8697.589761,12000,20697.58976,0.974780492
01-10-2022 02:45,11,10.9,10.95,39.2,39.2,39.2,0.43,0.45,0.45,985.88,982.744,984.312,68,0.84,1.98,2.03,2.01,0.013,0.02,0.01,1.97,2.01,1.98,3083.524267,10653.67679,13737.20106,13500,27237.20106,0.967074497
01-10-2022 03:00,10.8,10.99,10.84,38.4,36.9,38.4,0.44,0.44,0.45,965.76,925.083,964.224,68,0.84,2.01,2.03,1.99,0.01,0.03,0.02,1.99,2,1.98,2887.4361,11673.18832,14560.62442,14000,28560.62442,0.965529831
01-10-2022 03:15,10.85,10.85,10.86,39.2,39.2,39.2,0.45,0.433,0.44,985.88,982.744,984.312,68,0.84,1.99,2.01,2,0.02,0.01,0.03,1.96,2,1.986,3073.28,9708.858181,12782.13818,15000,27782.13818,0.966437862
01-10-2022 03:30,10.9,10.9,10.95,36.9,38.4,36.9,0.46,0.46,0.43,928.035,962.688,926.559,68,0.84,2,1.98,2.03,0.03,0.014,0.01,1.99,1.966,2,2802.3057,12940.49634,15742.80204,16000,31742.80204,0.961835796
01-10-2022 03:45,10.99,11,10.8,39.2,39.2,39.2,0.45,0.44,0.42,985.88,982.744,984.312,68,0.84,2.02,2.01,2.03,0.01,0.03,0.014,2.006,1.98,2.01,3104.0128,12902.31573,16006.32853,17000,33006.32853,0.960376857
01-10-2022 04:00,10.85,10.9,10.85,38.4,36.9,38.4,0.44,0.45,0.433,965.76,925.083,964.224,68,0.84,1.98,2.01,2.01,0.014,0.02,0.03,1.95,1.99,1.986,2873.4435,10067.39705,12940.84055,16500,29440.84055,0.964505195
01-10-2022 04:15,10.9,10.94,10.9,39.5,39.2,39.5,0.433,0.45,0.45,993.425,982.744,991.845,68,0.84,2,1.98,1.98,0.03,0.024,0.02,1.98,1.956,1.95,3084.114067,17601.83076,20685.94483,14000,34685.94483,0.958444317
01-10-2022 04:30,11,11,10.99,39.1,38.4,39.1,0.46,0.44,0.43,983.365,962.688,981.801,68,0.84,1.99,2.01,2.01,0.02,0.03,0.024,1.966,1.98,2,3026.368533,15722.24775,18748.61628,15500,34248.61628,0.958946751
01-10-2022 04:45,10.9,10.8,10.85,39.1,39.5,39.1,0.44,0.43,0.44,983.365,990.265,981.801,68,0.84,2,1.99,2.01,0.024,0.01,0.03,1.97,1.98,1.996,3078.4752,11014.62103,14093.09623,14000,28093.09623,0.966074954
01-10-2022 05:00,10.94,10.85,10.9,39,39.1,39,0.45,0.42,0.45,980.85,980.237,979.29,68,0.84,2.03,1.97,1.98,0.03,0.014,0.01,2.02,1.956,1.95,3036.988567,14107.96621,17144.95478,13000,30144.95478,0.963687119
01-10-2022 05:15,10.91,10.9,11,37.5,39.1,37.5,0.45,0.433,0.46,943.125,980.237,941.625,68,0.84,2.02,2,2.01,0.01,0.03,0.014,2.006,1.97,1.99,2908.269167,12577.98923,15486.2584,12000,27486.2584,0.966783426
01-10-2022 05:30,11,10.99,10.9,38.4,39,38.4,0.44,0.45,0.45,965.76,977.73,964.224,68,0.84,1.98,1.97,1.99,0.014,0.02,0.03,1.95,1.95,1.966,2950.1244,10735.24635,13685.37075,13500,27185.37075,0.967135092
01-10-2022 05:45,10.9,10.85,10.94,37.8,37.5,37.8,0.43,0.43,0.44,950.67,940.125,949.158,68,0.84,1.97,1.96,1.97,0.03,0.024,0.02,1.95,1.936,1.94,2795.2932,16114.74233,18910.03553,14000,32910.03553,0.960487887
01-10-2022 06:00,10.923,10.9,11,36.5,38.4,36.5,0.42,0.44,0.433,917.975,962.688,916.515,68,0.84,1.99,1.98,2,0.02,0.03,0.024,1.966,1.95,1.99,2745.1021,14892.86798,17637.97008,15000,32637.97008,0.960801727
01-10-2022 06:15,10.94,11,10.8,38,37.8,38,0.433,0.45,0.46,955.7,947.646,954.18,68,0.84,2,2.01,1.97,0.024,0.01,0.03,1.97,2,1.947,2868.216133,10309.88486,13178.10099,16000,29178.10099,0.964810816
01-10-2022 06:30,11,10.9,10.85,37.5,36.5,37.5,0.45,0.46,0.44,943.125,915.055,941.625,68,0.84,2.03,1.99,1.96,0.03,0.023,0.01,2.02,1.967,1.93,2754.038333,15317.48308,18071.52141,17000,35071.52141,0.958001775
01-10-2022 06:45,10.92,10.94,10.9,38.3,38,38.3,0.43,0.45,0.45,963.245,952.66,961.713,68,0.84,2.03,2,1.98,0.01,0.03,0.023,2.007,1.97,1.97,2923.409633,12175.78699,15099.19662,16500,31599.19662,0.962001891
01-10-2022 07:00,10.96,10.91,10.99,38.5,37.5,38.5,0.44,0.44,0.45,968.275,940.125,966.735,68,0.84,2.03,2.02,2.01,0.023,0.01,0.03,2,2.01,1.99,2942.971667,10143.71705,13086.68872,15000,28086.68872,0.966082429
01-10-2022 07:15,10.8,11,10.85,37.6,38.3,37.6,0.45,0.45,0.44,945.64,960.181,944.136,68,0.84,2.03,1.98,1.99,0.03,0.02,0.01,2.02,1.96,1.97,2862.5858,15091.81423,17954.40003,15500,33454.40003,0.959860551
01-10-2022 07:32,10.84,10.9,10.9,38.2,38.5,38.2,0.46,0.44,0.43,960.73,965.195,959.202,68,0.84,2.01,2,2,0.01,0.02,0.02,1.99,1.98,1.96,2938.684133,9293.744377,12232.42851,14000,26232.42851,0.968250546
01-10-2022 07:47,10.83,10.923,11,39.2,37.6,39.2,0.45,0.43,0.42,985.88,942.632,984.312,68,0.84,2.01,1.99,2.02,0.02,0.04,0.02,1.99,1.95,2.01,3002.013867,18333.69241,21335.70627,13000,34335.70627,0.958846654
01-10-2022 08:06,11.1,10.94,10.9,36.9,38.2,36.9,0.44,0.42,0.433,928.035,957.674,926.559,68,0.84,2.03,2,1.98,0.02,0.01,0.04,1.99,1.99,1.96,2792.845367,8811.145496,11603.99086,12000,23603.99086,0.971340606
01-10-2022 08:15,11.1,11,10.94,37.6,39.2,37.6,0.45,0.42,0.45,945.64,982.744,944.136,68,0.84,2.01,2.03,2,0.04,0.02,0.01,2,2.01,1.99,2929.518933,18364.85238,21294.37131,13500,34794.37131,0.95831983
01-10-2022 08:30,10.9,10.92,10.91,38.2,36.9,38.2,0.44,0.42,0.43,960.73,925.083,959.202,68,0.84,1.98,2.02,1.99,0.01,0.01,0.02,1.96,2.01,1.977,2847.878333,5935.663646,8783.541979,14000,22783.54198,0.972309191
01-10-2022 08:45,10.92,10.96,11,39.2,37.6,39.2,0.43,0.46,0.44,985.88,942.632,984.312,68,0.84,2.01,1.98,2,0.02,0.013,0.01,2,1.967,1.99,2987.057067,10333.41558,13320.47265,15000,28320.47265,0.965809764
01-10-2022 09:00,10.96,10.8,10.9,36.9,38.2,36.9,0.42,0.433,0.45,928.035,957.674,926.559,68,0.84,2.01,1.97,2.03,0.01,0.01,0.013,1.997,1.96,2,2791.869067,5931.976594,8723.845661,16000,24723.84566,0.970021668
01-10-2022 09:15,10.8,10.84,10.923,39.2,39.2,39.2,0.42,0.46,0.46,985.88,982.744,984.312,68,0.84,1.95,1.99,2.02,0.013,0.03,0.01,1.94,1.96,2,3052.791467,13872.96269,16925.75416,17000,33925.75416,0.959318016
01-10-2022 09:30,10.84,10.83,10.94,38.4,36.9,38.4,0.42,0.44,0.45,965.76,925.083,964.224,68,0.84,2.01,2,1.98,0.01,0.02,0.03,1.98,1.98,1.97,2868.9048,8823.807211,11692.71201,16500,28192.71201,0.965958754
01-10-2022 09:45,10.83,11.1,11,38.3,39.2,38.3,0.46,0.45,0.44,963.245,982.744,961.713,68,0.84,1.99,2.03,1.97,0.03,0.01,0.02,1.97,2.02,1.94,2976.087867,12504.10662,15480.19449,15000,30480.19449,0.963298108
01-10-2022 10:00,10.82,11.1,10.92,38.5,38.4,38.5,0.433,0.45,0.45,968.275,962.688,966.735,68,0.84,1.97,2.03,1.99,0.02,0.03,0.01,1.96,2,1.97,2954.3556,15521.28081,18475.63641,15500,33975.63641,0.959260637
01-10-2022 10:13,11,10.9,10.96,37.6,38.3,37.6,0.46,0.44,0.44,945.64,960.181,944.136,68,0.84,2,2.03,2,0.01,0.02,0.03,1.97,2.01,1.98,2877.6089,9136.541744,12014.15064,14000,26014.15064,0.96850641
01-10-2022 10:19,11.153,10.92,10.8,38.2,38.5,38.2,0.44,0.43,0.43,960.73,965.195,959.202,68,0.84,1.99,2.03,2.03,0.03,0.02,0.02,1.97,2.01,2.01,2958.370767,15447.09193,18405.4627,13000,31405.4627,0.962226057
01-10-2022 10:30,11.1,10.96,10.84,39.2,37.6,39.2,0.45,0.42,0.42,985.88,942.632,984.312,68,0.84,1.97,2.01,2.03,0.02,0.02,0.02,1.95,1.99,2.02,2996.072533,12409.99183,15406.06436,12000,27406.06436,0.966877129
01-10-2022 10:45,11.156,10.8,10.83,36.9,38.2,36.9,0.45,0.433,0.42,928.035,957.674,926.559,68,0.84,1.97,2.01,2.03,0.02,0.01,0.02,1.95,2,2,2793.1708,8804.968436,11598.13924,13500,25098.13924,0.969581632
01-10-2022 11:00,11.05,10.84,11.1,39.2,39.2,39.2,0.44,0.45,0.42,985.88,982.744,984.312,68,0.84,2,2.03,2.03,0.02,0.03,0.01,1.99,2,2.01,3104.0128,16140.8679,19244.8807,14000,33244.8807,0.960101908
01-10-2022 11:15,11,10.83,11.1,38.4,36.9,38.4,0.43,0.43,0.46,965.76,925.083,964.224,68,0.84,1.97,2.01,2.01,0.01,0.02,0.03,1.94,1.99,2,2868.5283,8823.807211,11692.33551,15000,26692.33551,0.967711887
01-10-2022 11:30,10.9,10.82,10.9,38.7,39.2,38.7,0.42,0.44,0.433,973.305,982.744,971.757,68,0.84,2,1.98,2.01,0.03,0.01,0.02,1.98,1.97,1.98,3016.0947,12698.99051,15715.08521,16000,31715.08521,0.961867849
01-10-2022 11:45,10.923,11,10.92,36,38.4,36,0.433,0.45,0.46,905.4,962.688,903.96,68,0.84,1.97,2.01,2.03,0.02,0.03,0.01,1.96,1.98,2.01,2715.9552,14735.68945,17451.64465,17000,34451.64465,0.958713432
01-10-2022 12:00,10.94,11.153,10.96,39.5,38.7,39.5,0.45,0.46,0.44,993.425,970.209,991.845,68,0.84,2.01,2.01,2.01,0.01,0.02,0.03,1.98,1.99,1.99,3094.1873,9574.932577,12669.11988,16500,29169.11988,0.964821266
01-10-2022 12:15,11,11.1,10.8,39.1,36,39.1,0.43,0.45,0.45,983.365,902.52,981.801,68,0.84,1.992,1.95,1.98,0.03,0.02,0.02,1.972,1.93,1.97,2866.54444,15106.89491,17973.43935,15000,32973.43935,0.960414777
01-10-2022 12:30,10.92,11.156,10.84,39.1,39.5,39.1,0.44,0.44,0.45,983.365,990.265,981.801,68,0.84,2.01,2.01,2.01,0.02,0.01,0.02,1.99,2,2,3093.9729,9722.006062,12815.97896,15500,28315.97896,0.965815003
01-10-2022 12:45,10.96,11.05,10.83,39,39.1,39,0.45,0.433,0.44,980.85,980.237,979.29,68,0.84,1.99,1.99,2.01,0.02,0.01,0.01,1.98,1.98,1.99,3042.110633,9619.924371,12662.035,14000,26662.035,0.967747358
01-10-2022 13:00,10.8,11,10.82,37.5,39.1,37.5,0.46,0.46,0.43,943.125,980.237,941.625,68,0.84,2.01,1.97,1.95,0.01,0.02,0.01,2,1.95,1.94,2860.168567,9373.85181,12234.02038,13000,25234.02038,0.969421982
01-10-2022 13:15,10.84,10.9,11,38.4,39,38.4,0.45,0.44,0.42,965.76,977.73,964.224,68,0.84,1.96,2,2.01,0.01,0.01,0.02,1.94,1.99,1.997,2965.3344,6301.922595,9267.256995,12000,21267.257,0.974104341
01-10-2022 13:30,10.83,10.923,11.153,37.8,37.5,37.8,0.44,0.45,0.433,950.67,940.125,949.158,68,0.84,1.978,1.99,1.99,0.02,0.013,0.01,1.968,1.977,1.98,2822.69154,9858.27192,12680.96346,13500,26180.96346,0.968310861
01-10-2022 13:45,10.82,10.94,11.1,36.5,38.4,36.5,0.433,0.45,0.45,917.975,962.688,916.515,68,0.84,2.01,1.97,1.97,0.01,0.01,0.013,1.997,1.96,1.95,2735.746067,5902.125852,8637.871918,14000,22637.87192,0.972481364
01-10-2022 14:00,11,11,11.156,38.7,37.8,38.7,0.46,0.44,0.43,973.305,947.646,971.757,68,0.84,1.99,1.97,2,0.013,0.02,0.01,1.98,1.95,1.966,2930.1993,10095.19017,13025.38947,15000,28025.38947,0.966153949
01-10-2022 14:15,11.153,10.92,11.05,36,36.5,36,0.44,0.43,0.44,905.4,915.055,903.96,68,0.84,1.97,2,1.99,0.01,0.034,0.02,1.95,1.966,1.967,2598.886667,12228.21433,14827.101,16000,30827.101,0.962895889
01-10-2022 14:30,11.1,10.96,11,39.5,38.7,39.5,0.45,0.42,0.45,993.425,970.209,991.845,68,0.84,2,1.97,1.97,0.02,0.023,0.034,1.966,1.947,1.947,3048.213933,13807.20464,16855.41858,17000,33855.41858,0.959398934
01-10-2022 14:45,11.156,10.8,10.9,39.1,36,39.1,0.45,0.433,0.46,983.365,902.52,981.801,68,0.84,1.97,2,1.97,0.034,0.023,0.023,1.947,1.977,1.95,2871.837133,17211.76136,20083.59849,16500,36583.59849,0.956270242
01-10-2022 15:00,11.05,10.84,10.923,39.1,39.5,39.1,0.44,0.45,0.45,983.365,990.265,981.801,68,0.84,1.96,1.97,2,0.023,0.02,0.023,1.937,1.95,1.99,3042.593367,13958.74382,17001.33719,14000,31001.33719,0.962693998
01-10-2022 15:15,11.19,10.83,10.94,39,39.1,39,0.43,0.43,0.44,980.85,980.237,979.29,68,0.84,2.02,2.01,1.97,0.023,0.01,0.02,2,2,1.94,3047.2327,10585.25539,13632.48809,15500,29132.48809,0.964863893
01-10-2022 15:30,11.1,10.82,11,37.5,39.1,37.5,0.42,0.44,0.433,943.125,980.237,941.625,68,0.84,2.03,1.992,2,0.02,0.03,0.01,2.02,1.962,1.98,2904.19234,15541.68295,18445.87529,14000,32445.87529,0.961023442
01-10-2022 15:45,10.95,11,10.92,38.4,39,38.4,0.433,0.45,0.46,965.76,977.73,964.224,68,0.84,2.01,2.01,1.97,0.01,0.02,0.03,1.98,1.99,1.96,2975.3196,9491.656518,12466.97612,13000,25466.97612,0.969148401
01-10-2022 16:00,10.84,11.153,10.96,37.8,37.5,37.8,0.45,0.46,0.44,950.67,940.125,949.158,68,0.84,1.98,1.99,2.01,0.03,0.01,0.02,1.96,1.98,1.98,2833.1697,11990.17893,14823.34863,12000,26823.34863,0.96755855
01-10-2022 16:15,10.86,11.1,10.8,36.5,38.4,36.5,0.43,0.45,0.45,917.975,962.688,916.515,68,0.84,2.01,2.01,1.992,0.02,0.03,0.01,2,1.98,1.972,2765.1767,14888.59091,17653.76761,13500,31153.76761,0.962517444
01-10-2022 16:30,10.95,11.156,10.84,38,37.8,38,0.44,0.44,0.45,955.7,947.646,954.18,68,0.84,1.996,1.96,2.01,0.01,0.02,0.03,1.966,1.94,1.99,2861.730133,9040.969709,11902.69984,14000,25902.69984,0.968637105
01-10-2022 16:45,11,11.05,10.83,37.5,36.5,37.5,0.45,0.45,0.44,943.125,915.055,941.625,68,0.84,2.05,1.978,1.99,0.03,0.02,0.02,2.03,1.958,1.95,2772.146833,14483.29618,17255.44301,15000,32255.44301,0.961243338
01-10-2022 17:00,11.153,11.19,10.82,38.3,38,38.3,0.46,0.44,0.43,963.245,952.66,961.713,68,0.84,2.01,2.01,2.01,0.02,0.04,0.02,1.99,1.97,2,2933.1126,18292.83196,21225.94456,16000,37225.94456,0.955536561
01-10-2022 17:23,11.1,11.1,11,38.5,37.5,38.5,0.45,0.43,0.42,968.275,940.125,966.735,68,0.84,1.99,1.99,1.96,0.02,0.01,0.04,1.95,1.98,1.94,2884.441667,9209.383023,12093.82469,17000,29093.82469,0.964908887
01-10-2022 17:30,11.156,10.95,11.153,37.6,38.3,37.6,0.44,0.42,0.433,945.64,960.181,944.136,68,0.84,1.97,1.97,1.978,0.04,0.02,0.01,1.96,1.95,1.968,2823.765927,18072.5976,20896.36353,16500,37396.36353,0.955342099
01-10-2022 17:45,11.05,10.84,11.1,38.2,38.5,38.2,0.45,0.42,0.45,960.73,965.195,959.202,68,0.84,2,2,2.01,0.01,0.01,0.02,1.98,1.99,1.997,2938.684133,6188.406416,9127.09055,15000,24127.09055,0.970724066
01-10-2022 18:00,11.19,10.86,11.156,39.2,37.6,39.2,0.44,0.42,0.43,985.88,942.632,984.312,68,0.84,2.01,1.97,1.99,0.02,0.013,0.01,2,1.957,1.98,2977.2224,10333.41558,13310.63798,15500,28810.63798,0.965238576
01-10-2022 18:15,11.1,10.95,11.05,36.9,38.2,36.9,0.43,0.46,0.44,928.035,957.674,926.559,68,0.84,2,1.96,1.97,0.01,0.01,0.013,1.987,1.95,1.95,2755.234033,5931.976594,8687.210627,14000,22687.21063,0.972423042
01-10-2022 18:30,10.95,11,11.19,39.2,39.2,39.2,0.42,0.433,0.45,985.88,982.744,984.312,68,0.84,2.03,2.02,2,0.013,0.02,0.01,2.02,2,1.97,3098.890667,10653.67679,13752.56746,13000,26752.56746,0.967641386
01-10-2022 18:45,10.84,11.153,11.1,38.4,36.9,38.4,0.42,0.46,0.46,965.76,925.083,964.224,68,0.84,2.01,2.03,1.97,0.01,0.03,0.02,1.99,2,1.96,2877.6057,11673.18832,14550.79402,12000,26550.79402,0.967877601
01-10-2022 19:00,10.86,11.1,10.95,38.2,39.2,38.2,0.42,0.44,0.45,960.73,982.744,959.202,68,0.84,1.98,2.01,1.96,0.02,0.01,0.03,1.95,2,1.946,2946.017333,9382.225471,12328.2428,13500,25828.2428,0.968724438
01-10-2022 19:15,10.95,11.156,10.84,39.2,38.4,39.2,0.46,0.45,0.44,985.88,962.688,984.312,68,0.84,2,1.98,2.02,0.03,0.014,0.01,1.99,1.966,1.99,3032.3072,14047.79298,17080.10018,14000,31080.10018,0.962602762
01-10-2022 19:30,10.8,11.05,10.86,36.9,38.2,36.9,0.433,0.45,0.45,928.035,957.674,926.559,68,0.84,2.01,2.01,2.03,0.01,0.03,0.014,1.996,1.98,2.01,2811.3256,12046.54872,14857.87432,15000,29857.87432,0.964020496
01-10-2022 19:45,11.18,11.19,10.95,39.2,39.2,39.2,0.46,0.44,0.44,985.88,982.744,984.312,68,0.84,2.012,1.996,2.01,0.014,0.02,0.03,1.982,1.976,1.986,3082.49984,10984.22533,14066.72517,16000,30066.72517,0.963777942
01-10-2022 20:00,11.13,11.1,11,38.4,36.9,38.4,0.44,0.43,0.43,965.76,925.083,964.224,68,0.84,2,2.05,1.98,0.03,0.024,0.02,1.98,2.026,1.95,2886.6831,16179.58039,19066.26349,17000,36066.26349,0.956861956
01-10-2022 20:15,11.04,10.95,11.153,38.3,39.2,38.3,0.45,0.42,0.42,963.245,982.744,961.713,68,0.84,2.01,2.01,2.01,0.02,0.03,0.024,1.986,1.98,2,2995.1814,15851.1576,18846.339,16500,35346.339,0.957686606
01-10-2022 20:30,10.89,10.84,11.1,38.5,38.4,38.5,0.45,0.433,0.42,968.275,962.688,966.735,68,0.84,1.99,1.99,1.996,0.024,0.01,0.03,1.96,1.98,1.982,2947.540967,10599.34644,13546.88741,15000,28546.88741,0.96554584
01-10-2022 20:45,10.94,10.86,11.156,37.6,38.3,37.6,0.44,0.45,0.42,945.64,960.181,944.136,68,0.84,2,1.97,2.05,0.03,0.014,0.01,1.99,1.956,2.02,2871.833767,13247.91913,16119.7529,15500,31619.7529,0.961978112
01-10-2022 21:00,10.98,10.95,11.05,38.2,38.5,38.2,0.43,0.43,0.46,960.73,965.195,959.202,68,0.84,2,2,2.01,0.01,0.03,0.014,1.986,1.97,1.99,2938.684133,12397.16393,15335.84807,14000,29335.84807,0.9646273
